119.923, 129.484, 5.754, 33.300 False
119.636, 129.483, 5.728, 33.350 False
119.351, 129.482, 5.702, 33.400 False
119.067, 129.482, 5.669, 33.450 False
118.785, 129.481, 5.638, 33.500 False
118.505, 129.480, 5.601, 33.550 False
118.226, 129.480, 5.565, 33.600 False
117.949, 129.479, 5.524, 33.650 False
117.675, 129.478, 5.484, 33.700 False
117.402, 129.478, 5.441, 33.750 False
117.131, 129.477, 5.399, 33.800 False
116.863, 129.477, 5.355, 33.850 False
116.597, 129.477, 5.311, 33.900 False
116.333, 129.476, 5.265, 33.950 False
116.071, 129.476, 5.220, 34.000 False
115.812, 129.475, 5.173, 34.050 False
115.556, 129.475, 5.099, 34.100 False
115.305, 129.475, 4.986, 34.150 False
115.061, 129.475, 4.849, 34.200 False
114.825, 129.475, 4.677, 34.250 False
114.598, 129.475, 4.486, 34.300 False
114.381, 129.474, 4.283, 34.350 False
114.175, 129.474, 4.074, 34.400 False
113.979, 129.474, 3.863, 34.450 False
113.794, 129.474, 3.654, 34.500 False
113.619, 129.474, 3.448, 34.550 False
113.453, 129.474, 3.249, 34.600 False
113.298, 129.474, 3.057, 34.650 False
113.151, 129.475, 2.874, 34.700 False
113.013, 129.475, 2.700, 34.750 False
112.884, 129.475, 2.535, 34.800 False
112.762, 129.475, 2.380, 34.850 False
112.648, 129.475, 2.235, 34.900 False
112.540, 129.475, 2.098, 34.950 False
112.439, 129.475, 1.970, 35.000 False
112.344, 129.475, 1.850, 35.050 False
112.255, 129.475, 1.740, 35.100 False
112.171, 129.475, 1.637, 35.150 False
112.092, 129.475, 1.538, 35.200 False
112.018, 129.476, 1.440, 35.250 False
111.949, 129.476, 1.344, 35.300 False
111.885, 129.476, 1.250, 35.350 False
111.825, 129.476, 1.158, 35.400 False
111.771, 129.476, 1.032, 35.450 False
111.744, 129.476, 0.358, 35.500 False
111.725, 129.476, 0.405, 35.550 False
111.719, 129.476, 0.020, 35.600 False
111.708, 129.476, 0.205, 35.650 False
111.706, 129.476, -0.004, 35.700 False
111.702, 129.476, 0.055, 35.750 False
111.700, 129.476, -0.010, 35.800 False
111.697, 129.476, 0.026, 35.850 False
111.695, 129.476, -0.008, 35.900 False
111.693, 129.476, 0.050, 35.950 False
111.691, 129.476, -0.005, 36.000 False
111.690, 129.476, 0.003, 36.050 False
111.687, 129.476, 0.074, 36.100 False
111.684, 129.476, -0.000, 36.150 False
111.683, 129.476, 0.025, 36.200 False
111.682, 129.476, -0.001, 36.250 False
111.681, 129.476, 0.041, 36.300 False
111.680, 129.476, -0.000, 36.350 False
111.679, 129.476, 0.028, 36.400 False
111.678, 129.476, -0.000, 36.450 False
111.678, 129.476, 0.018, 36.500 False
111.677, 129.476, -0.000, 36.550 False
111.677, 129.476, 0.013, 36.600 False
111.675, 129.476, 0.030, 36.650 False
111.674, 129.476, 0.001, 36.700 False
111.673, 129.476, 0.011, 36.750 False
111.672, 129.476, 0.023, 36.800 False
111.671, 129.476, 0.030, 36.850 False
111.669, 129.476, 0.034, 36.900 False
111.667, 129.476, 0.035, 36.950 False
111.666, 129.476, 0.035, 37.000 False
111.664, 129.477, 0.034, 37.050 False
111.662, 129.477, 0.033, 37.100 False
111.661, 129.477, 0.031, 37.150 False
111.659, 129.478, 0.027, 37.200 False
111.657, 129.479, 0.046, 37.250 False
111.655, 129.480, 0.039, 37.300 False
111.653, 129.482, 0.032, 37.350 False
111.651, 129.484, 0.054, 37.400 False
111.644, 129.490, 0.170, 37.450 False
111.629, 129.500, 0.340, 37.500 False
111.605, 129.514, 0.514, 37.550 False
111.573, 129.528, 0.702, 37.600 False
111.525, 129.543, 1.057, 37.650 False
111.464, 129.558, 1.261, 37.700 False
111.396, 129.570, 1.393, 37.750 False
111.325, 129.583, 1.470, 37.800 False
111.249, 129.594, 1.562, 37.850 False
111.169, 129.608, 1.656, 37.900 False
111.084, 129.620, 1.765, 37.950 False
110.994, 129.636, 1.853, 38.000 False
110.899, 129.649, 1.937, 38.050 False
110.802, 129.666, 2.001, 38.100 False
110.701, 129.681, 2.066, 38.150 False
110.598, 129.698, 2.117, 38.200 False
110.492, 129.715, 2.168, 38.250 False
110.384, 129.733, 2.210, 38.300 False
110.273, 129.750, 2.251, 38.350 False
110.161, 129.769, 2.283, 38.400 False
110.048, 129.788, 2.315, 38.450 False
109.933, 129.808, 2.341, 38.500 False
109.817, 129.827, 2.367, 38.550 False
109.700, 129.848, 2.386, 38.600 False
109.582, 129.868, 2.409, 38.650 False
109.463, 129.890, 2.425, 38.700 False
109.343, 129.911, 2.443, 38.750 False
109.223, 129.933, 2.456, 38.800 False
109.101, 129.953, 2.470, 38.850 False
108.979, 129.975, 2.479, 38.900 False
108.857, 129.995, 2.491, 38.950 False
108.734, 130.017, 2.499, 39.000 False
108.610, 130.037, 2.508, 39.050 False
108.487, 130.057, 2.515, 39.100 False
108.363, 130.079, 2.520, 39.150 False
108.238, 130.099, 2.526, 39.200 False
108.113, 130.119, 2.531, 39.250 False
107.988, 130.140, 2.535, 39.300 False
107.863, 130.160, 2.538, 39.350 False
107.738, 130.180, 2.541, 39.400 False
107.612, 130.200, 2.543, 39.450 False
107.487, 130.219, 2.545, 39.500 False
107.361, 130.239, 2.547, 39.550 False
107.235, 130.259, 2.548, 39.600 False
107.109, 130.278, 2.549, 39.650 False
106.983, 130.297, 2.550, 39.700 False
106.857, 130.315, 2.549, 39.750 False
106.731, 130.330, 2.549, 39.800 False
106.604, 130.348, 2.551, 39.850 False
106.478, 130.363, 2.548, 39.900 False
106.351, 130.378, 2.549, 39.950 False
106.224, 130.392, 2.548, 40.000 False
106.098, 130.406, 2.549, 40.050 False
105.971, 130.419, 2.549, 40.100 False
105.844, 130.435, 2.549, 40.150 False
105.718, 130.448, 2.546, 40.200 False
105.591, 130.461, 2.546, 40.250 False
105.464, 130.472, 2.544, 40.300 False
105.338, 130.484, 2.545, 40.350 False
105.211, 130.494, 2.542, 40.400 False
105.084, 130.505, 2.543, 40.450 False
104.957, 130.513, 2.540, 40.500 False
104.831, 130.522, 2.541, 40.550 False
104.704, 130.529, 2.537, 40.600 False
104.577, 130.537, 2.539, 40.650 False
104.450, 130.542, 2.534, 40.700 False
104.323, 130.547, 2.536, 40.750 False
104.197, 130.550, 2.532, 40.800 False
104.070, 130.554, 2.535, 40.850 False
103.943, 130.556, 2.531, 40.900 False
103.816, 130.558, 2.532, 40.950 False
103.690, 130.557, 2.526, 41.000 False
103.563, 130.557, 2.531, 41.050 False
103.437, 130.554, 2.524, 41.100 False
103.310, 130.552, 2.529, 41.150 False
103.184, 130.546, 2.522, 41.200 False
103.057, 130.542, 2.526, 41.250 False
102.931, 130.539, 2.531, 41.300 False
102.804, 130.538, 2.531, 41.350 False
102.678, 130.534, 2.526, 41.400 False
102.551, 130.532, 2.526, 41.450 False
102.425, 130.527, 2.523, 41.500 False
102.299, 130.523, 2.524, 41.550 False
102.173, 130.516, 2.522, 41.600 False
102.047, 130.510, 2.522, 41.650 False
101.921, 130.502, 2.518, 41.700 False
101.795, 130.494, 2.521, 41.750 False
101.670, 130.482, 2.505, 41.800 False
101.545, 130.468, 2.509, 41.850 False
101.421, 130.450, 2.503, 41.900 False
101.295, 130.434, 2.516, 41.950 False
101.171, 130.414, 2.504, 42.000 False
101.047, 130.395, 2.514, 42.050 False
100.922, 130.377, 2.519, 42.100 False
100.797, 130.359, 2.520, 42.150 False
100.672, 130.339, 2.512, 42.200 False
100.548, 130.319, 2.515, 42.250 False
100.424, 130.296, 2.510, 42.300 False
100.300, 130.274, 2.514, 42.350 False
100.177, 130.249, 2.506, 42.400 False
100.054, 130.225, 2.513, 42.450 False
99.931, 130.197, 2.504, 42.500 False
99.808, 130.170, 2.512, 42.550 False
99.687, 130.139, 2.492, 42.600 False
99.566, 130.104, 2.494, 42.650 False
99.447, 130.066, 2.482, 42.700 False
99.327, 130.029, 2.507, 42.750 False
99.208, 129.987, 2.490, 42.800 False
99.089, 129.947, 2.505, 42.850 False
98.971, 129.903, 2.491, 42.900 False
98.853, 129.858, 2.503, 42.950 False
98.737, 129.810, 2.484, 43.000 False
98.621, 129.762, 2.505, 43.050 False
98.506, 129.710, 2.487, 43.100 False
98.391, 129.659, 2.506, 43.150 False
98.278, 129.604, 2.486, 43.200 False
98.164, 129.550, 2.506, 43.250 False
98.052, 129.492, 2.486, 43.300 False
97.940, 129.434, 2.505, 43.350 False
97.831, 129.373, 2.485, 43.400 False
97.720, 129.312, 2.506, 43.450 False
97.612, 129.248, 2.486, 43.500 False
97.503, 129.184, 2.505, 43.550 False
97.397, 129.116, 2.483, 43.600 False
97.292, 129.048, 2.498, 43.650 False
97.189, 128.976, 2.483, 43.700 False
97.085, 128.904, 2.503, 43.750 False
96.984, 128.829, 2.481, 43.800 False
96.882, 128.754, 2.505, 43.850 False
96.783, 128.676, 2.483, 43.900 False
96.684, 128.598, 2.505, 43.950 False
96.588, 128.517, 2.482, 44.000 False
96.491, 128.436, 2.504, 44.050 False
96.396, 128.353, 2.494, 44.100 False
96.299, 128.271, 2.515, 44.150 False
96.206, 128.187, 2.493, 44.200 False
96.112, 128.102, 2.508, 44.250 False
96.022, 128.015, 2.489, 44.300 False
95.930, 127.928, 2.509, 44.350 False
95.842, 127.838, 2.491, 44.400 False
95.752, 127.749, 2.511, 44.450 False
95.666, 127.657, 2.491, 44.500 False
95.579, 127.566, 2.510, 44.550 False
95.496, 127.471, 2.491, 44.600 False
95.412, 127.377, 2.510, 44.650 False
95.331, 127.280, 2.491, 44.700 False
95.250, 127.184, 2.506, 44.750 False
95.172, 127.084, 2.493, 44.800 False
95.094, 126.985, 2.509, 44.850 False
95.020, 126.883, 2.480, 44.900 False
94.949, 126.780, 2.488, 44.950 False
94.881, 126.674, 2.468, 45.000 False
94.813, 126.568, 2.505, 45.050 False
94.746, 126.461, 2.503, 45.100 False
94.676, 126.354, 2.524, 45.150 False
94.611, 126.246, 2.498, 45.200 False
94.544, 126.139, 2.512, 45.250 False
94.480, 126.030, 2.508, 45.300 False
94.413, 125.922, 2.523, 45.350 False
94.350, 125.813, 2.505, 45.400 False
94.286, 125.704, 2.515, 45.450 False
94.225, 125.594, 2.502, 45.500 False
94.163, 125.484, 2.516, 45.550 False
94.105, 125.372, 2.502, 45.600 False
94.046, 125.261, 2.515, 45.650 False
93.990, 125.148, 2.502, 45.700 False
93.934, 125.035, 2.512, 45.750 False
93.881, 124.920, 2.502, 45.800 False
93.827, 124.806, 2.513, 45.850 False
93.776, 124.691, 2.503, 45.900 False
93.725, 124.576, 2.513, 45.950 False
93.678, 124.459, 2.487, 46.000 False
93.634, 124.341, 2.493, 46.050 False
93.595, 124.222, 2.480, 46.100 False
93.553, 124.103, 2.509, 46.150 False
93.512, 123.983, 2.513, 46.200 False
93.469, 123.864, 2.523, 46.250 False
93.429, 123.744, 2.505, 46.300 False
93.388, 123.625, 2.514, 46.350 False
93.351, 123.505, 2.503, 46.400 False
93.313, 123.385, 2.512, 46.450 False
93.276, 123.264, 2.515, 46.500 False
93.236, 123.144, 2.521, 46.550 False
93.200, 123.023, 2.510, 46.600 False
93.163, 122.903, 2.515, 46.650 False
93.128, 122.782, 2.507, 46.700 False
93.092, 122.662, 2.514, 46.750 False
93.060, 122.540, 2.506, 46.800 False
93.026, 122.419, 2.513, 46.850 False
92.995, 122.297, 2.506, 46.900 False
92.962, 122.174, 2.495, 46.950 False
92.933, 122.051, 2.494, 47.000 False
92.904, 121.928, 2.508, 47.050 False
92.878, 121.805, 2.494, 47.100 False
92.855, 121.681, 2.502, 47.150 False
92.834, 121.557, 2.495, 47.200 False
92.812, 121.433, 2.510, 47.250 False
92.791, 121.310, 2.522, 47.300 False
92.766, 121.188, 2.532, 47.350 False
92.745, 121.064, 2.514, 47.400 False
92.722, 120.941, 2.511, 47.450 False
92.703, 120.817, 2.503, 47.500 False
92.682, 120.694, 2.508, 47.550 False
92.661, 120.570, 2.509, 47.600 False
92.639, 120.446, 2.511, 47.650 False
92.620, 120.322, 2.506, 47.700 False
92.599, 120.198, 2.508, 47.750 False
92.581, 120.074, 2.505, 47.800 False
92.562, 119.950, 2.508, 47.850 False
92.545, 119.826, 2.505, 47.900 False
92.526, 119.704, 2.519, 47.950 False
92.510, 119.580, 2.516, 48.000 False
92.494, 119.456, 2.511, 48.050 False
92.479, 119.332, 2.504, 48.100 False
92.464, 119.207, 2.504, 48.150 False
92.450, 119.083, 2.501, 48.200 False
92.436, 118.958, 2.504, 48.250 False
92.425, 118.834, 2.494, 48.300 False
92.415, 118.709, 2.499, 48.350 False
92.407, 118.584, 2.496, 48.400 False
92.397, 118.459, 2.503, 48.450 False
92.388, 118.331, 2.494, 48.500 False
92.377, 118.206, 2.496, 48.550 False
92.367, 118.080, 2.498, 48.600 False
92.357, 117.955, 2.505, 48.650 False
92.349, 117.830, 2.504, 48.700 False
92.340, 117.705, 2.506, 48.750 False
92.331, 117.580, 2.507, 48.800 False
92.321, 117.455, 2.507, 48.850 False
92.313, 117.330, 2.505, 48.900 False
92.304, 117.205, 2.505, 48.950 False
92.297, 117.080, 2.504, 49.000 False
92.289, 116.955, 2.505, 49.050 False
92.282, 116.830, 2.504, 49.100 False
92.275, 116.705, 2.504, 49.150 False
92.269, 116.580, 2.503, 49.200 False
92.261, 116.455, 2.504, 49.250 False
92.255, 116.330, 2.502, 49.300 False
92.247, 116.205, 2.503, 49.350 False
92.242, 116.080, 2.502, 49.400 False
92.236, 115.955, 2.503, 49.450 False
92.233, 115.830, 2.499, 49.500 False
92.230, 115.705, 2.501, 49.550 False
92.228, 115.580, 2.500, 49.600 False
92.226, 115.455, 2.502, 49.650 False
92.225, 115.330, 2.501, 49.700 False
92.223, 115.205, 2.503, 49.750 False
92.221, 115.080, 2.503, 49.800 False
92.217, 114.955, 2.503, 49.850 False
92.215, 114.830, 2.501, 49.900 False
92.213, 114.705, 2.501, 49.950 False
92.210, 114.579, 2.503, 50.000 False
92.206, 114.454, 2.503, 50.050 False
92.202, 114.329, 2.502, 50.100 False
92.199, 114.204, 2.502, 50.150 False
92.195, 114.079, 2.502, 50.200 False
92.191, 113.954, 2.502, 50.250 False
92.188, 113.829, 2.502, 50.300 False
92.184, 113.704, 2.502, 50.350 False
92.181, 113.579, 2.502, 50.400 False
92.178, 113.454, 2.502, 50.450 False
92.174, 113.329, 2.502, 50.500 False
92.173, 113.204, 2.501, 50.550 False
92.170, 113.079, 2.501, 50.600 False
92.169, 112.954, 2.501, 50.650 False
92.170, 112.829, 2.499, 50.700 False
92.168, 112.704, 2.501, 50.750 False
92.169, 112.579, 2.499, 50.800 False
92.168, 112.454, 2.501, 50.850 False
92.169, 112.329, 2.500, 50.900 False
92.169, 112.204, 2.501, 50.950 False
92.168, 112.079, 2.501, 51.000 False
92.166, 111.954, 2.501, 51.050 False
92.165, 111.829, 2.501, 51.100 False
92.164, 111.704, 2.501, 51.150 False
92.163, 111.578, 2.501, 51.200 False
92.162, 111.453, 2.501, 51.250 False
92.161, 111.328, 2.501, 51.300 False
92.160, 111.203, 2.501, 51.350 False
92.159, 111.078, 2.501, 51.400 False
92.157, 110.953, 2.501, 51.450 False
92.156, 110.828, 2.501, 51.500 False
92.155, 110.703, 2.501, 51.550 False
92.155, 110.578, 2.501, 51.600 False
92.154, 110.453, 2.501, 51.650 False
92.153, 110.328, 2.501, 51.700 False
92.152, 110.203, 2.501, 51.750 False
92.151, 110.078, 2.501, 51.800 False
92.151, 109.953, 2.501, 51.850 False
92.152, 109.828, 2.499, 51.900 False
92.152, 109.703, 2.500, 51.950 False
92.154, 109.578, 2.500, 52.000 False
92.155, 109.453, 2.501, 52.050 False
92.157, 109.328, 2.500, 52.100 False
92.158, 109.203, 2.501, 52.150 False
92.158, 109.078, 2.501, 52.200 False
92.158, 108.953, 2.501, 52.250 False
92.159, 108.828, 2.501, 52.300 False
92.159, 108.703, 2.501, 52.350 False
92.160, 108.578, 2.501, 52.400 False
92.160, 108.453, 2.501, 52.450 False
92.160, 108.328, 2.501, 52.500 False
92.161, 108.203, 2.501, 52.550 False
92.162, 108.078, 2.500, 52.600 False
92.163, 107.953, 2.500, 52.650 False
92.164, 107.828, 2.501, 52.700 False
92.164, 107.703, 2.501, 52.750 False
92.165, 107.578, 2.501, 52.800 False
92.166, 107.453, 2.500, 52.850 False
92.166, 107.328, 2.500, 52.900 False
92.167, 107.203, 2.501, 52.950 False
92.168, 107.078, 2.500, 53.000 False
92.168, 106.953, 2.500, 53.050 False
92.171, 106.828, 2.499, 53.100 False
92.172, 106.703, 2.500, 53.150 False
92.174, 106.578, 2.501, 53.200 False
92.175, 106.453, 2.501, 53.250 False
92.176, 106.328, 2.500, 53.300 False
92.178, 106.203, 2.500, 53.350 False
92.179, 106.078, 2.500, 53.400 False
92.180, 105.953, 2.500, 53.450 False
92.181, 105.828, 2.500, 53.500 False
92.182, 105.703, 2.500, 53.550 False
92.184, 105.577, 2.500, 53.600 False
92.185, 105.452, 2.500, 53.650 False
92.186, 105.327, 2.500, 53.700 False
92.187, 105.202, 2.500, 53.750 False
92.188, 105.077, 2.500, 53.800 False
92.189, 104.952, 2.500, 53.850 False
92.191, 104.827, 2.500, 53.900 False
92.192, 104.702, 2.500, 53.950 False
92.193, 104.577, 2.500, 54.000 False
92.194, 104.452, 2.500, 54.050 False
92.195, 104.327, 2.500, 54.100 False
92.197, 104.202, 2.500, 54.150 False
92.198, 104.077, 2.500, 54.200 False
92.199, 103.952, 2.500, 54.250 False
92.200, 103.827, 2.500, 54.300 False
92.202, 103.702, 2.500, 54.350 False
92.203, 103.577, 2.500, 54.400 False
92.205, 103.452, 2.500, 54.450 False
92.206, 103.327, 2.500, 54.500 False
92.208, 103.202, 2.500, 54.550 False
92.209, 103.077, 2.500, 54.600 False
92.211, 102.952, 2.500, 54.650 False
92.212, 102.827, 2.500, 54.700 False
92.213, 102.702, 2.500, 54.750 False
92.215, 102.577, 2.500, 54.800 False
92.216, 102.452, 2.500, 54.850 False
92.217, 102.327, 2.500, 54.900 False
92.219, 102.202, 2.500, 54.950 False
92.220, 102.077, 2.500, 55.000 False
92.222, 101.952, 2.500, 55.050 False
92.223, 101.827, 2.500, 55.100 False
92.224, 101.702, 2.500, 55.150 False
92.226, 101.577, 2.500, 55.200 False
92.227, 101.452, 2.500, 55.250 False
92.229, 101.327, 2.500, 55.300 False
92.230, 101.202, 2.500, 55.350 False
92.231, 101.077, 2.500, 55.400 False
92.233, 100.952, 2.500, 55.450 False
92.234, 100.827, 2.500, 55.500 False
92.236, 100.702, 2.500, 55.550 False
92.239, 100.577, 2.499, 55.600 False
92.241, 100.452, 2.500, 55.650 False
92.242, 100.327, 2.500, 55.700 False
92.244, 100.202, 2.500, 55.750 False
92.246, 100.077, 2.500, 55.800 False
92.247, 99.952, 2.500, 55.850 False
92.249, 99.827, 2.500, 55.900 False
92.250, 99.702, 2.500, 55.950 False
92.252, 99.577, 2.500, 56.000 False
92.254, 99.452, 2.500, 56.050 False
92.255, 99.327, 2.500, 56.100 False
92.257, 99.202, 2.500, 56.150 False
92.258, 99.077, 2.500, 56.200 False
92.260, 98.952, 2.500, 56.250 False
92.261, 98.827, 2.500, 56.300 False
92.263, 98.702, 2.500, 56.350 False
92.264, 98.577, 2.500, 56.400 False
92.266, 98.452, 2.500, 56.450 False
92.267, 98.327, 2.500, 56.500 False
92.269, 98.202, 2.500, 56.550 False
92.270, 98.077, 2.500, 56.600 False
92.272, 97.952, 2.500, 56.650 False
92.273, 97.827, 2.500, 56.700 False
92.275, 97.702, 2.500, 56.750 False
92.276, 97.577, 2.500, 56.800 False
92.278, 97.452, 2.500, 56.850 False
92.279, 97.327, 2.500, 56.900 False
92.281, 97.202, 2.500, 56.950 False
92.282, 97.077, 2.500, 57.000 False
92.283, 96.952, 2.500, 57.050 False
92.285, 96.827, 2.500, 57.100 False
92.286, 96.702, 2.500, 57.150 False
92.288, 96.577, 2.500, 57.200 False
92.289, 96.452, 2.500, 57.250 False
92.290, 96.327, 2.500, 57.300 False
92.292, 96.202, 2.500, 57.350 False
92.293, 96.077, 2.500, 57.400 False
92.294, 95.952, 2.500, 57.450 False
92.296, 95.827, 2.500, 57.500 False
92.297, 95.702, 2.500, 57.550 False
92.298, 95.577, 2.500, 57.600 False
92.299, 95.452, 2.500, 57.650 False
92.301, 95.327, 2.500, 57.700 False
92.300, 95.202, 2.499, 57.750 False
92.301, 95.077, 2.500, 57.800 False
92.302, 94.952, 2.500, 57.850 False
92.301, 94.827, 2.499, 57.900 False
92.302, 94.702, 2.500, 57.950 False
92.303, 94.577, 2.500, 58.000 False
92.304, 94.452, 2.500, 58.050 False
92.305, 94.327, 2.500, 58.100 False
92.306, 94.202, 2.500, 58.150 False
92.307, 94.077, 2.500, 58.200 False
92.307, 93.952, 2.500, 58.250 False
92.308, 93.827, 2.500, 58.300 False
92.309, 93.702, 2.500, 58.350 False
92.310, 93.577, 2.500, 58.400 False
92.311, 93.452, 2.500, 58.450 False
92.312, 93.327, 2.500, 58.500 False
92.313, 93.202, 2.500, 58.550 False
92.314, 93.077, 2.500, 58.600 False
92.314, 92.952, 2.500, 58.650 False
92.315, 92.827, 2.500, 58.700 False
92.316, 92.702, 2.500, 58.750 False
92.317, 92.577, 2.500, 58.800 False
92.318, 92.452, 2.500, 58.850 False
92.319, 92.327, 2.500, 58.900 False
92.319, 92.202, 2.500, 58.950 False
92.320, 92.077, 2.500, 59.000 False
92.321, 91.952, 2.500, 59.050 False
92.322, 91.827, 2.500, 59.100 False
92.322, 91.702, 2.500, 59.150 False
92.323, 91.577, 2.500, 59.200 False
92.324, 91.452, 2.500, 59.250 False
92.324, 91.327, 2.500, 59.300 False
92.325, 91.202, 2.500, 59.350 False
92.326, 91.077, 2.500, 59.400 False
92.326, 90.952, 2.500, 59.450 False
92.327, 90.827, 2.500, 59.500 False
92.328, 90.702, 2.500, 59.550 False
92.328, 90.577, 2.500, 59.600 False
92.329, 90.452, 2.500, 59.650 False
92.329, 90.327, 2.500, 59.700 False
92.330, 90.202, 2.500, 59.750 False
92.330, 90.077, 2.500, 59.800 False
92.331, 89.952, 2.500, 59.850 False
92.331, 89.827, 2.500, 59.900 False
92.332, 89.702, 2.500, 59.950 False
92.332, 89.577, 2.500, 60.000 False
92.333, 89.452, 2.500, 60.050 False
92.333, 89.327, 2.500, 60.100 False
92.333, 89.202, 2.500, 60.150 False
92.334, 89.077, 2.500, 60.200 False
92.334, 88.952, 2.500, 60.250 False
92.334, 88.827, 2.500, 60.300 False
92.335, 88.702, 2.500, 60.350 False
